,RunId,iteration,Step,width,height,cooperation_reward,defected_reward,defection_reward,mutual_defection_reward,Is Alive,Cooperating,Defecting,Proportion,Altruism
5786,5786,22,25,10,10,0.5,0.25,0.5,0.5,100,0,100,0.0,0.0
5787,5787,22,25,10,10,0.5,0.25,0.5,0.75,100,100,0,100.0,450.0
5788,5788,22,25,10,10,0.5,0.25,0.75,0.0,100,100,0,100.0,450.0
5789,5789,22,25,10,10,0.5,0.25,0.75,0.25,100,0,100,0.0,0.0
5790,5790,22,25,10,10,0.5,0.25,0.75,0.5,100,0,100,0.0,0.0
5791,5791,22,25,10,10,0.5,0.25,0.75,0.75,100,0,100,0.0,0.0
5792,5792,22,25,10,10,0.5,0.5,0.0,0.0,100,100,0,100.0,450.0
5793,5793,22,25,10,10,0.5,0.5,0.0,0.25,100,100,0,100.0,450.0
5794,5794,22,25,10,10,0.5,0.5,0.0,0.5,100,100,0,100.0,450.0
5795,5795,22,25,10,10,0.5,0.5,0.0,0.75,100,100,0,100.0,450.0
5796,5796,22,25,10,10,0.5,0.5,0.25,0.0,100,100,0,100.0,450.0
5797,5797,22,25,10,10,0.5,0.5,0.25,0.25,100,100,0,100.0,450.0
5798,5798,22,25,10,10,0.5,0.5,0.25,0.5,100,100,0,100.0,450.0
5799,5799,22,25,10,10,0.5,0.5,0.25,0.75,100,0,100,0.0,0.0
5800,5800,22,25,10,10,0.5,0.5,0.5,0.0,100,100,0,100.0,450.0
5801,5801,22,25,10,10,0.5,0.5,0.5,0.25,100,100,0,100.0,450.0
5802,5802,22,25,10,10,0.5,0.5,0.5,0.5,100,100,0,100.0,450.0
5803,5803,22,25,10,10,0.5,0.5,0.5,0.75,100,0,100,0.0,0.0
5804,5804,22,25,10,10,0.5,0.5,0.75,0.0,100,100,0,100.0,450.0
5805,5805,22,25,10,10,0.5,0.5,0.75,0.25,100,100,0,100.0,450.0
5806,5806,22,25,10,10,0.5,0.5,0.75,0.5,100,0,100,0.0,0.0
5807,5807,22,25,10,10,0.5,0.5,0.75,0.75,100,0,100,0.0,0.0
5808,5808,22,25,10,10,0.5,0.75,0.0,0.0,100,100,0,100.0,450.0
5809,5809,22,25,10,10,0.5,0.75,0.0,0.25,100,100,0,100.0,450.0
5810,5810,22,25,10,10,0.5,0.75,0.0,0.5,100,100,0,100.0,450.0
5811,5811,22,25,10,10,0.5,0.75,0.0,0.75,100,100,0,100.0,450.0
5812,5812,22,25,10,10,0.5,0.75,0.25,0.0,100,100,0,100.0,450.0
5813,5813,22,25,10,10,0.5,0.75,0.25,0.25,100,100,0,100.0,450.0
5814,5814,22,25,10,10,0.5,0.75,0.25,0.5,100,100,0,100.0,450.0
5815,5815,22,25,10,10,0.5,0.75,0.25,0.75,100,100,0,100.0,450.0
5816,5816,22,25,10,10,0.5,0.75,0.5,0.0,100,100,0,100.0,450.0
5817,5817,22,25,10,10,0.5,0.75,0.5,0.25,100,100,0,100.0,450.0
5818,5818,22,25,10,10,0.5,0.75,0.5,0.5,100,100,0,100.0,450.0
5819,5819,22,25,10,10,0.5,0.75,0.5,0.75,100,0,100,0.0,0.0
5820,5820,22,25,10,10,0.5,0.75,0.75,0.0,100,100,0,100.0,450.0
5821,5821,22,25,10,10,0.5,0.75,0.75,0.25,100,100,0,100.0,450.0
5822,5822,22,25,10,10,0.5,0.75,0.75,0.5,100,100,0,100.0,450.0
5823,5823,22,25,10,10,0.5,0.75,0.75,0.75,100,0,100,0.0,0.0
5824,5824,22,25,10,10,0.75,0.0,0.0,0.0,100,100,0,100.0,450.0
5825,5825,22,25,10,10,0.75,0.0,0.0,0.25,100,100,0,100.0,450.0
5826,5826,22,25,10,10,0.75,0.0,0.0,0.5,100,100,0,100.0,450.0
5827,5827,22,25,10,10,0.75,0.0,0.0,0.75,100,100,0,100.0,450.0
5828,5828,22,25,10,10,0.75,0.0,0.25,0.0,100,100,0,100.0,450.0
5829,5829,22,25,10,10,0.75,0.0,0.25,0.25,100,100,0,100.0,450.0
5830,5830,22,25,10,10,0.75,0.0,0.25,0.5,92,92,0,100.0,414.0
5831,5831,22,25,10,10,0.75,0.0,0.25,0.75,68,59,9,86.76470588235294,262.5
5832,5832,22,25,10,10,0.75,0.0,0.5,0.0,100,100,0,100.0,450.0
5833,5833,22,25,10,10,0.75,0.0,0.5,0.25,100,100,0,100.0,450.0
5834,5834,22,25,10,10,0.75,0.0,0.5,0.5,100,0,100,0.0,0.0
5835,5835,22,25,10,10,0.75,0.0,0.5,0.75,100,0,100,0.0,0.0
5836,5836,22,25,10,10,0.75,0.0,0.75,0.0,100,100,0,100.0,450.0
5837,5837,22,25,10,10,0.75,0.0,0.75,0.25,100,100,0,100.0,450.0
5838,5838,22,25,10,10,0.75,0.0,0.75,0.5,100,0,100,0.0,0.0
5839,5839,22,25,10,10,0.75,0.0,0.75,0.75,100,0,100,0.0,0.0
5840,5840,22,25,10,10,0.75,0.25,0.0,0.0,100,100,0,100.0,450.0
5841,5841,22,25,10,10,0.75,0.25,0.0,0.25,100,100,0,100.0,450.0
5842,5842,22,25,10,10,0.75,0.25,0.0,0.5,100,100,0,100.0,450.0
5843,5843,22,25,10,10,0.75,0.25,0.0,0.75,60,13,47,21.666666666666668,51.0
5844,5844,22,25,10,10,0.75,0.25,0.25,0.0,100,100,0,100.0,450.0
5845,5845,22,25,10,10,0.75,0.25,0.25,0.25,100,100,0,100.0,450.0
5846,5846,22,25,10,10,0.75,0.25,0.25,0.5,100,100,0,100.0,450.0
5847,5847,22,25,10,10,0.75,0.25,0.25,0.75,70,60,10,85.71428571428571,260.5
5848,5848,22,25,10,10,0.75,0.25,0.5,0.0,100,100,0,100.0,450.0
5849,5849,22,25,10,10,0.75,0.25,0.5,0.25,100,100,0,100.0,450.0
5850,5850,22,25,10,10,0.75,0.25,0.5,0.5,100,100,0,100.0,450.0
5851,5851,22,25,10,10,0.75,0.25,0.5,0.75,100,0,100,0.0,0.0
5852,5852,22,25,10,10,0.75,0.25,0.75,0.0,100,100,0,100.0,450.0
5853,5853,22,25,10,10,0.75,0.25,0.75,0.25,100,100,0,100.0,450.0
5854,5854,22,25,10,10,0.75,0.25,0.75,0.5,100,0,100,0.0,0.0
5855,5855,22,25,10,10,0.75,0.25,0.75,0.75,100,0,100,0.0,0.0
5856,5856,22,25,10,10,0.75,0.5,0.0,0.0,100,100,0,100.0,450.0
5857,5857,22,25,10,10,0.75,0.5,0.0,0.25,100,100,0,100.0,450.0
5858,5858,22,25,10,10,0.75,0.5,0.0,0.5,100,100,0,100.0,450.0
5859,5859,22,25,10,10,0.75,0.5,0.0,0.75,100,100,0,100.0,450.0
5860,5860,22,25,10,10,0.75,0.5,0.25,0.0,100,100,0,100.0,450.0
5861,5861,22,25,10,10,0.75,0.5,0.25,0.25,100,100,0,100.0,450.0
5862,5862,22,25,10,10,0.75,0.5,0.25,0.5,100,100,0,100.0,450.0
5863,5863,22,25,10,10,0.75,0.5,0.25,0.75,100,100,0,100.0,450.0
5864,5864,22,25,10,10,0.75,0.5,0.5,0.0,100,100,0,100.0,450.0
5865,5865,22,25,10,10,0.75,0.5,0.5,0.25,100,100,0,100.0,450.0
5866,5866,22,25,10,10,0.75,0.5,0.5,0.5,100,100,0,100.0,450.0
5867,5867,22,25,10,10,0.75,0.5,0.5,0.75,90,66,24,73.33333333333333,265.5
5868,5868,22,25,10,10,0.75,0.5,0.75,0.0,100,100,0,100.0,450.0
5869,5869,22,25,10,10,0.75,0.5,0.75,0.25,100,100,0,100.0,450.0
5870,5870,22,25,10,10,0.75,0.5,0.75,0.5,100,100,0,100.0,450.0
5871,5871,22,25,10,10,0.75,0.5,0.75,0.75,100,0,100,0.0,0.0
5872,5872,22,25,10,10,0.75,0.75,0.0,0.0,100,100,0,100.0,450.0
5873,5873,22,25,10,10,0.75,0.75,0.0,0.25,100,100,0,100.0,450.0
5874,5874,22,25,10,10,0.75,0.75,0.0,0.5,100,100,0,100.0,450.0
5875,5875,22,25,10,10,0.75,0.75,0.0,0.75,100,100,0,100.0,450.0
5876,5876,22,25,10,10,0.75,0.75,0.25,0.0,100,100,0,100.0,450.0
5877,5877,22,25,10,10,0.75,0.75,0.25,0.25,100,100,0,100.0,450.0
5878,5878,22,25,10,10,0.75,0.75,0.25,0.5,100,100,0,100.0,450.0
5879,5879,22,25,10,10,0.75,0.75,0.25,0.75,100,100,0,100.0,450.0
5880,5880,22,25,10,10,0.75,0.75,0.5,0.0,100,100,0,100.0,450.0
5881,5881,22,25,10,10,0.75,0.75,0.5,0.25,100,100,0,100.0,450.0
5882,5882,22,25,10,10,0.75,0.75,0.5,0.5,100,100,0,100.0,450.0
5883,5883,22,25,10,10,0.75,0.75,0.5,0.75,100,100,0,100.0,450.0
5884,5884,22,25,10,10,0.75,0.75,0.75,0.0,100,100,0,100.0,450.0
5885,5885,22,25,10,10,0.75,0.75,0.75,0.25,100,100,0,100.0,450.0
5886,5886,22,25,10,10,0.75,0.75,0.75,0.5,100,100,0,100.0,450.0
5887,5887,22,25,10,10,0.75,0.75,0.75,0.75,100,100,0,100.0,450.0
5888,5888,23,25,10,10,0.0,0.0,0.0,0.0,100,100,0,100.0,450.0
5889,5889,23,25,10,10,0.0,0.0,0.0,0.25,100,0,100,0.0,0.0
5890,5890,23,25,10,10,0.0,0.0,0.0,0.5,100,0,100,0.0,0.0
5891,5891,23,25,10,10,0.0,0.0,0.0,0.75,100,0,100,0.0,0.0
5892,5892,23,25,10,10,0.0,0.0,0.25,0.0,39,0,39,0.0,0.0
5893,5893,23,25,10,10,0.0,0.0,0.25,0.25,100,0,100,0.0,0.0
5894,5894,23,25,10,10,0.0,0.0,0.25,0.5,100,0,100,0.0,0.0
5895,5895,23,25,10,10,0.0,0.0,0.25,0.75,100,0,100,0.0,0.0
5896,5896,23,25,10,10,0.0,0.0,0.5,0.0,50,0,50,0.0,0.0
5897,5897,23,25,10,10,0.0,0.0,0.5,0.25,100,0,100,0.0,0.0
5898,5898,23,25,10,10,0.0,0.0,0.5,0.5,100,0,100,0.0,0.0
5899,5899,23,25,10,10,0.0,0.0,0.5,0.75,100,0,100,0.0,0.0
5900,5900,23,25,10,10,0.0,0.0,0.75,0.0,40,0,40,0.0,0.0
5901,5901,23,25,10,10,0.0,0.0,0.75,0.25,100,0,100,0.0,0.0
5902,5902,23,25,10,10,0.0,0.0,0.75,0.5,100,0,100,0.0,0.0
5903,5903,23,25,10,10,0.0,0.0,0.75,0.75,100,0,100,0.0,0.0
5904,5904,23,25,10,10,0.0,0.25,0.0,0.0,41,41,0,100.0,184.5
5905,5905,23,25,10,10,0.0,0.25,0.0,0.25,100,0,100,0.0,0.0
5906,5906,23,25,10,10,0.0,0.25,0.0,0.5,100,0,100,0.0,0.0
5907,5907,23,25,10,10,0.0,0.25,0.0,0.75,100,0,100,0.0,0.0
5908,5908,23,25,10,10,0.0,0.25,0.25,0.0,73,47,26,64.38356164383562,164.0
5909,5909,23,25,10,10,0.0,0.25,0.25,0.25,100,0,100,0.0,0.0
5910,5910,23,25,10,10,0.0,0.25,0.25,0.5,100,0,100,0.0,0.0
5911,5911,23,25,10,10,0.0,0.25,0.25,0.75,100,0,100,0.0,0.0
5912,5912,23,25,10,10,0.0,0.25,0.5,0.0,51,0,51,0.0,0.0
5913,5913,23,25,10,10,0.0,0.25,0.5,0.25,100,0,100,0.0,0.0
5914,5914,23,25,10,10,0.0,0.25,0.5,0.5,100,0,100,0.0,0.0
5915,5915,23,25,10,10,0.0,0.25,0.5,0.75,100,0,100,0.0,0.0
5916,5916,23,25,10,10,0.0,0.25,0.75,0.0,46,0,46,0.0,0.0
5917,5917,23,25,10,10,0.0,0.25,0.75,0.25,100,0,100,0.0,0.0
5918,5918,23,25,10,10,0.0,0.25,0.75,0.5,100,0,100,0.0,0.0
5919,5919,23,25,10,10,0.0,0.25,0.75,0.75,100,0,100,0.0,0.0
5920,5920,23,25,10,10,0.0,0.5,0.0,0.0,42,42,0,100.0,189.0
5921,5921,23,25,10,10,0.0,0.5,0.0,0.25,48,48,0,100.0,216.0
5922,5922,23,25,10,10,0.0,0.5,0.0,0.5,100,0,100,0.0,0.0
5923,5923,23,25,10,10,0.0,0.5,0.0,0.75,100,0,100,0.0,0.0
5924,5924,23,25,10,10,0.0,0.5,0.25,0.0,45,45,0,100.0,202.5
5925,5925,23,25,10,10,0.0,0.5,0.25,0.25,96,8,88,8.333333333333332,13.0
5926,5926,23,25,10,10,0.0,0.5,0.25,0.5,100,0,100,0.0,0.0
5927,5927,23,25,10,10,0.0,0.5,0.25,0.75,100,0,100,0.0,0.0
5928,5928,23,25,10,10,0.0,0.5,0.5,0.0,49,0,49,0.0,0.0
5929,5929,23,25,10,10,0.0,0.5,0.5,0.25,100,0,100,0.0,0.0
5930,5930,23,25,10,10,0.0,0.5,0.5,0.5,100,0,100,0.0,0.0
5931,5931,23,25,10,10,0.0,0.5,0.5,0.75,100,0,100,0.0,0.0
5932,5932,23,25,10,10,0.0,0.5,0.75,0.0,52,0,52,0.0,0.0
5933,5933,23,25,10,10,0.0,0.5,0.75,0.25,100,0,100,0.0,0.0
5934,5934,23,25,10,10,0.0,0.5,0.75,0.5,100,0,100,0.0,0.0
5935,5935,23,25,10,10,0.0,0.5,0.75,0.75,100,0,100,0.0,0.0
5936,5936,23,25,10,10,0.0,0.75,0.0,0.0,39,39,0,100.0,175.5
5937,5937,23,25,10,10,0.0,0.75,0.0,0.25,50,50,0,100.0,225.0
5938,5938,23,25,10,10,0.0,0.75,0.0,0.5,53,53,0,100.0,238.5
5939,5939,23,25,10,10,0.0,0.75,0.0,0.75,100,0,100,0.0,0.0
5940,5940,23,25,10,10,0.0,0.75,0.25,0.0,55,55,0,100.0,247.5
5941,5941,23,25,10,10,0.0,0.75,0.25,0.25,35,35,0,100.0,157.5
5942,5942,23,25,10,10,0.0,0.75,0.25,0.5,83,7,76,8.433734939759036,12.0
5943,5943,23,25,10,10,0.0,0.75,0.25,0.75,100,0,100,0.0,0.0
5944,5944,23,25,10,10,0.0,0.75,0.5,0.0,60,60,0,100.0,270.0
5945,5945,23,25,10,10,0.0,0.75,0.5,0.25,89,33,56,37.07865168539326,104.0
5946,5946,23,25,10,10,0.0,0.75,0.5,0.5,100,0,100,0.0,0.0
5947,5947,23,25,10,10,0.0,0.75,0.5,0.75,100,0,100,0.0,0.0
5948,5948,23,25,10,10,0.0,0.75,0.75,0.0,45,45,0,100.0,202.5
5949,5949,23,25,10,10,0.0,0.75,0.75,0.25,92,0,92,0.0,0.0
5950,5950,23,25,10,10,0.0,0.75,0.75,0.5,100,0,100,0.0,0.0
5951,5951,23,25,10,10,0.0,0.75,0.75,0.75,100,0,100,0.0,0.0
5952,5952,23,25,10,10,0.25,0.0,0.0,0.0,100,100,0,100.0,450.0
5953,5953,23,25,10,10,0.25,0.0,0.0,0.25,63,12,51,19.047619047619047,50.5
5954,5954,23,25,10,10,0.25,0.0,0.0,0.5,100,0,100,0.0,0.0
5955,5955,23,25,10,10,0.25,0.0,0.0,0.75,100,0,100,0.0,0.0
5956,5956,23,25,10,10,0.25,0.0,0.25,0.0,100,100,0,100.0,450.0
5957,5957,23,25,10,10,0.25,0.0,0.25,0.25,100,0,100,0.0,0.0
5958,5958,23,25,10,10,0.25,0.0,0.25,0.5,100,0,100,0.0,0.0
5959,5959,23,25,10,10,0.25,0.0,0.25,0.75,100,0,100,0.0,0.0
5960,5960,23,25,10,10,0.25,0.0,0.5,0.0,54,0,54,0.0,0.0
5961,5961,23,25,10,10,0.25,0.0,0.5,0.25,100,0,100,0.0,0.0
5962,5962,23,25,10,10,0.25,0.0,0.5,0.5,100,0,100,0.0,0.0
5963,5963,23,25,10,10,0.25,0.0,0.5,0.75,100,0,100,0.0,0.0
5964,5964,23,25,10,10,0.25,0.0,0.75,0.0,42,0,42,0.0,0.0
5965,5965,23,25,10,10,0.25,0.0,0.75,0.25,100,0,100,0.0,0.0
5966,5966,23,25,10,10,0.25,0.0,0.75,0.5,100,0,100,0.0,0.0
5967,5967,23,25,10,10,0.25,0.0,0.75,0.75,100,0,100,0.0,0.0
5968,5968,23,25,10,10,0.25,0.25,0.0,0.0,100,100,0,100.0,450.0
5969,5969,23,25,10,10,0.25,0.25,0.0,0.25,100,100,0,100.0,450.0
5970,5970,23,25,10,10,0.25,0.25,0.0,0.5,100,0,100,0.0,0.0
5971,5971,23,25,10,10,0.25,0.25,0.0,0.75,100,0,100,0.0,0.0
5972,5972,23,25,10,10,0.25,0.25,0.25,0.0,100,100,0,100.0,450.0
5973,5973,23,25,10,10,0.25,0.25,0.25,0.25,100,100,0,100.0,450.0
5974,5974,23,25,10,10,0.25,0.25,0.25,0.5,100,0,100,0.0,0.0
5975,5975,23,25,10,10,0.25,0.25,0.25,0.75,100,0,100,0.0,0.0
5976,5976,23,25,10,10,0.25,0.25,0.5,0.0,99,99,0,100.0,445.5
5977,5977,23,25,10,10,0.25,0.25,0.5,0.25,100,0,100,0.0,0.0
5978,5978,23,25,10,10,0.25,0.25,0.5,0.5,100,0,100,0.0,0.0
5979,5979,23,25,10,10,0.25,0.25,0.5,0.75,100,0,100,0.0,0.0
5980,5980,23,25,10,10,0.25,0.25,0.75,0.0,56,0,56,0.0,0.0
5981,5981,23,25,10,10,0.25,0.25,0.75,0.25,100,0,100,0.0,0.0
5982,5982,23,25,10,10,0.25,0.25,0.75,0.5,100,0,100,0.0,0.0
5983,5983,23,25,10,10,0.25,0.25,0.75,0.75,100,0,100,0.0,0.0
5984,5984,23,25,10,10,0.25,0.5,0.0,0.0,100,100,0,100.0,450.0
5985,5985,23,25,10,10,0.25,0.5,0.0,0.25,100,100,0,100.0,450.0
5986,5986,23,25,10,10,0.25,0.5,0.0,0.5,95,87,8,91.57894736842105,372.5
5987,5987,23,25,10,10,0.25,0.5,0.0,0.75,100,0,100,0.0,0.0
5988,5988,23,25,10,10,0.25,0.5,0.25,0.0,100,100,0,100.0,450.0
5989,5989,23,25,10,10,0.25,0.5,0.25,0.25,100,100,0,100.0,450.0
5990,5990,23,25,10,10,0.25,0.5,0.25,0.5,100,0,100,0.0,0.0
5991,5991,23,25,10,10,0.25,0.5,0.25,0.75,100,0,100,0.0,0.0
5992,5992,23,25,10,10,0.25,0.5,0.5,0.0,100,100,0,100.0,450.0
5993,5993,23,25,10,10,0.25,0.5,0.5,0.25,100,50,50,50.0,163.0
5994,5994,23,25,10,10,0.25,0.5,0.5,0.5,100,0,100,0.0,0.0
5995,5995,23,25,10,10,0.25,0.5,0.5,0.75,100,0,100,0.0,0.0
5996,5996,23,25,10,10,0.25,0.5,0.75,0.0,93,93,0,100.0,418.5
5997,5997,23,25,10,10,0.25,0.5,0.75,0.25,100,0,100,0.0,0.0
5998,5998,23,25,10,10,0.25,0.5,0.75,0.5,100,0,100,0.0,0.0
5999,5999,23,25,10,10,0.25,0.5,0.75,0.75,100,0,100,0.0,0.0
6000,6000,23,25,10,10,0.25,0.75,0.0,0.0,100,100,0,100.0,450.0
6001,6001,23,25,10,10,0.25,0.75,0.0,0.25,100,100,0,100.0,450.0
6002,6002,23,25,10,10,0.25,0.75,0.0,0.5,100,100,0,100.0,450.0
6003,6003,23,25,10,10,0.25,0.75,0.0,0.75,89,1,88,1.1235955056179776,1.0
6004,6004,23,25,10,10,0.25,0.75,0.25,0.0,100,100,0,100.0,450.0
6005,6005,23,25,10,10,0.25,0.75,0.25,0.25,100,100,0,100.0,450.0
6006,6006,23,25,10,10,0.25,0.75,0.25,0.5,100,100,0,100.0,450.0
6007,6007,23,25,10,10,0.25,0.75,0.25,0.75,100,0,100,0.0,0.0
6008,6008,23,25,10,10,0.25,0.75,0.5,0.0,100,100,0,100.0,450.0
6009,6009,23,25,10,10,0.25,0.75,0.5,0.25,100,100,0,100.0,450.0
6010,6010,23,25,10,10,0.25,0.75,0.5,0.5,100,0,100,0.0,0.0
6011,6011,23,25,10,10,0.25,0.75,0.5,0.75,100,0,100,0.0,0.0
6012,6012,23,25,10,10,0.25,0.75,0.75,0.0,90,79,11,87.77777777777777,329.0
6013,6013,23,25,10,10,0.25,0.75,0.75,0.25,93,27,66,29.03225806451613,69.5
6014,6014,23,25,10,10,0.25,0.75,0.75,0.5,100,0,100,0.0,0.0
6015,6015,23,25,10,10,0.25,0.75,0.75,0.75,100,0,100,0.0,0.0
6016,6016,23,25,10,10,0.5,0.0,0.0,0.0,100,100,0,100.0,450.0
6017,6017,23,25,10,10,0.5,0.0,0.0,0.25,100,100,0,100.0,450.0
6018,6018,23,25,10,10,0.5,0.0,0.0,0.5,59,41,18,69.49152542372882,178.5
6019,6019,23,25,10,10,0.5,0.0,0.0,0.75,100,0,100,0.0,0.0
6020,6020,23,25,10,10,0.5,0.0,0.25,0.0,100,100,0,100.0,450.0
6021,6021,23,25,10,10,0.5,0.0,0.25,0.25,100,100,0,100.0,450.0
6022,6022,23,25,10,10,0.5,0.0,0.25,0.5,73,27,46,36.986301369863014,118.0
6023,6023,23,25,10,10,0.5,0.0,0.25,0.75,100,0,100,0.0,0.0
6024,6024,23,25,10,10,0.5,0.0,0.5,0.0,100,100,0,100.0,450.0
6025,6025,23,25,10,10,0.5,0.0,0.5,0.25,100,0,100,0.0,0.0
6026,6026,23,25,10,10,0.5,0.0,0.5,0.5,100,0,100,0.0,0.0
6027,6027,23,25,10,10,0.5,0.0,0.5,0.75,100,0,100,0.0,0.0
6028,6028,23,25,10,10,0.5,0.0,0.75,0.0,93,93,0,100.0,418.5
6029,6029,23,25,10,10,0.5,0.0,0.75,0.25,100,0,100,0.0,0.0
6030,6030,23,25,10,10,0.5,0.0,0.75,0.5,100,0,100,0.0,0.0
6031,6031,23,25,10,10,0.5,0.0,0.75,0.75,100,0,100,0.0,0.0
6032,6032,23,25,10,10,0.5,0.25,0.0,0.0,100,100,0,100.0,450.0
6033,6033,23,25,10,10,0.5,0.25,0.0,0.25,100,100,0,100.0,450.0
6034,6034,23,25,10,10,0.5,0.25,0.0,0.5,100,100,0,100.0,450.0
6035,6035,23,25,10,10,0.5,0.25,0.0,0.75,100,0,100,0.0,0.0
6036,6036,23,25,10,10,0.5,0.25,0.25,0.0,100,100,0,100.0,450.0
6037,6037,23,25,10,10,0.5,0.25,0.25,0.25,100,100,0,100.0,450.0
6038,6038,23,25,10,10,0.5,0.25,0.25,0.5,66,13,53,19.696969696969695,52.0
6039,6039,23,25,10,10,0.5,0.25,0.25,0.75,100,0,100,0.0,0.0
6040,6040,23,25,10,10,0.5,0.25,0.5,0.0,100,100,0,100.0,450.0
6041,6041,23,25,10,10,0.5,0.25,0.5,0.25,100,100,0,100.0,450.0
6042,6042,23,25,10,10,0.5,0.25,0.5,0.5,100,0,100,0.0,0.0
6043,6043,23,25,10,10,0.5,0.25,0.5,0.75,100,0,100,0.0,0.0
6044,6044,23,25,10,10,0.5,0.25,0.75,0.0,100,100,0,100.0,450.0
6045,6045,23,25,10,10,0.5,0.25,0.75,0.25,100,0,100,0.0,0.0
6046,6046,23,25,10,10,0.5,0.25,0.75,0.5,100,0,100,0.0,0.0
6047,6047,23,25,10,10,0.5,0.25,0.75,0.75,100,0,100,0.0,0.0
6048,6048,23,25,10,10,0.5,0.5,0.0,0.0,100,100,0,100.0,450.0
6049,6049,23,25,10,10,0.5,0.5,0.0,0.25,100,100,0,100.0,450.0
6050,6050,23,25,10,10,0.5,0.5,0.0,0.5,100,100,0,100.0,450.0
6051,6051,23,25,10,10,0.5,0.5,0.0,0.75,100,0,100,0.0,0.0
6052,6052,23,25,10,10,0.5,0.5,0.25,0.0,100,100,0,100.0,450.0
6053,6053,23,25,10,10,0.5,0.5,0.25,0.25,100,100,0,100.0,450.0
6054,6054,23,25,10,10,0.5,0.5,0.25,0.5,100,100,0,100.0,450.0
6055,6055,23,25,10,10,0.5,0.5,0.25,0.75,100,0,100,0.0,0.0
6056,6056,23,25,10,10,0.5,0.5,0.5,0.0,100,100,0,100.0,450.0
6057,6057,23,25,10,10,0.5,0.5,0.5,0.25,100,100,0,100.0,450.0
6058,6058,23,25,10,10,0.5,0.5,0.5,0.5,100,0,100,0.0,0.0
6059,6059,23,25,10,10,0.5,0.5,0.5,0.75,100,0,100,0.0,0.0
6060,6060,23,25,10,10,0.5,0.5,0.75,0.0,100,100,0,100.0,450.0
6061,6061,23,25,10,10,0.5,0.5,0.75,0.25,100,0,100,0.0,0.0
6062,6062,23,25,10,10,0.5,0.5,0.75,0.5,100,0,100,0.0,0.0
6063,6063,23,25,10,10,0.5,0.5,0.75,0.75,100,0,100,0.0,0.0
6064,6064,23,25,10,10,0.5,0.75,0.0,0.0,100,100,0,100.0,450.0
6065,6065,23,25,10,10,0.5,0.75,0.0,0.25,100,100,0,100.0,450.0
6066,6066,23,25,10,10,0.5,0.75,0.0,0.5,100,100,0,100.0,450.0
6067,6067,23,25,10,10,0.5,0.75,0.0,0.75,100,100,0,100.0,450.0
6068,6068,23,25,10,10,0.5,0.75,0.25,0.0,100,100,0,100.0,450.0
6069,6069,23,25,10,10,0.5,0.75,0.25,0.25,100,100,0,100.0,450.0
6070,6070,23,25,10,10,0.5,0.75,0.25,0.5,100,100,0,100.0,450.0
6071,6071,23,25,10,10,0.5,0.75,0.25,0.75,75,20,55,26.666666666666668,57.0
6072,6072,23,25,10,10,0.5,0.75,0.5,0.0,100,100,0,100.0,450.0
6073,6073,23,25,10,10,0.5,0.75,0.5,0.25,100,100,0,100.0,450.0
6074,6074,23,25,10,10,0.5,0.75,0.5,0.5,100,100,0,100.0,450.0
6075,6075,23,25,10,10,0.5,0.75,0.5,0.75,100,0,100,0.0,0.0
6076,6076,23,25,10,10,0.5,0.75,0.75,0.0,100,100,0,100.0,450.0
6077,6077,23,25,10,10,0.5,0.75,0.75,0.25,100,100,0,100.0,450.0
6078,6078,23,25,10,10,0.5,0.75,0.75,0.5,100,31,69,31.0,75.5
6079,6079,23,25,10,10,0.5,0.75,0.75,0.75,100,0,100,0.0,0.0
6080,6080,23,25,10,10,0.75,0.0,0.0,0.0,100,100,0,100.0,450.0
6081,6081,23,25,10,10,0.75,0.0,0.0,0.25,100,100,0,100.0,450.0
6082,6082,23,25,10,10,0.75,0.0,0.0,0.5,100,100,0,100.0,450.0
6083,6083,23,25,10,10,0.75,0.0,0.0,0.75,62,32,30,51.61290322580645,136.0
6084,6084,23,25,10,10,0.75,0.0,0.25,0.0,100,100,0,100.0,450.0
6085,6085,23,25,10,10,0.75,0.0,0.25,0.25,100,100,0,100.0,450.0
6086,6086,23,25,10,10,0.75,0.0,0.25,0.5,48,48,0,100.0,216.0
6087,6087,23,25,10,10,0.75,0.0,0.25,0.75,74,4,70,5.405405405405405,17.5
6088,6088,23,25,10,10,0.75,0.0,0.5,0.0,100,100,0,100.0,450.0
6089,6089,23,25,10,10,0.75,0.0,0.5,0.25,100,100,0,100.0,450.0
6090,6090,23,25,10,10,0.75,0.0,0.5,0.5,36,36,0,100.0,162.0
6091,6091,23,25,10,10,0.75,0.0,0.5,0.75,93,0,93,0.0,0.0
6092,6092,23,25,10,10,0.75,0.0,0.75,0.0,100,100,0,100.0,450.0
6093,6093,23,25,10,10,0.75,0.0,0.75,0.25,100,100,0,100.0,450.0
6094,6094,23,25,10,10,0.75,0.0,0.75,0.5,78,6,72,7.6923076923076925,27.0
6095,6095,23,25,10,10,0.75,0.0,0.75,0.75,100,0,100,0.0,0.0
6096,6096,23,25,10,10,0.75,0.25,0.0,0.0,100,100,0,100.0,450.0
6097,6097,23,25,10,10,0.75,0.25,0.0,0.25,100,100,0,100.0,450.0
6098,6098,23,25,10,10,0.75,0.25,0.0,0.5,100,100,0,100.0,450.0
6099,6099,23,25,10,10,0.75,0.25,0.0,0.75,100,0,100,0.0,0.0
